customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
512,Sigfried,Semken,M,76,15-04-1955,65,VP Accounting,Financial Services,Mass Customer,N,No,6
513,Kienan,Soar,U,30,,120,Tax Accountant,IT,Mass Customer,N,No,
514,Trent,,M,9,20-06-1996,24,Associate Professor,Financial Services,Mass Customer,N,Yes,4
515,Winna,Verny,F,55,04-09-1989,31,Help Desk Operator,IT,High Net Worth,N,No,8
516,Craggy,Loadsman,M,23,07-01-1958,62,Environmental Tech,Financial Services,Mass Customer,N,No,20
517,Iona,Fidgeon,F,73,20-08-1985,35,Chief Design Engineer,Property,Mass Customer,N,Yes,3
518,Bernhard,Senett,M,60,28-04-1991,29,Database Administrator IV,Retail,Mass Customer,N,Yes,10
519,Rabi,Nissle,M,83,07-04-2000,20,,n/a,Mass Customer,N,Yes,1
520,Jazmin,Neumann,F,66,09-08-1964,56,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15
521,Peri,Hovie,F,29,19-12-1978,41,Help Desk Operator,Health,High Net Worth,N,No,16
522,Lynnelle,Comettoi,F,64,05-11-1976,44,,n/a,Affluent Customer,N,Yes,16
523,Elberta,Tixall,F,44,24-11-1974,46,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,16
524,Florence,Held,F,16,09-09-1962,58,Nurse,Retail,Mass Customer,N,No,11
525,Lennard,Donizeau,M,64,12-02-1980,40,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9
526,Ardelle,,U,9,,120,Social Worker,Health,Mass Customer,N,Yes,
527,Lorilyn,Topaz,F,81,19-10-1990,30,VP Quality Control,Financial Services,Mass Customer,N,Yes,9
528,Gayel,Downs,F,10,06-06-1979,41,Registered Nurse,Health,Mass Customer,N,No,4
529,Sandor,Tumber,M,18,21-07-1989,31,Operator,Retail,Affluent Customer,N,Yes,10
530,Townie,Perez,M,2,24-09-1974,46,Recruiter,Manufacturing,Mass Customer,N,No,15
531,Modesty,Fletcher,F,94,26-08-1993,27,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1
532,Row,Mawditt,F,25,14-01-1961,59,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19
533,Conny,Shearmer,M,40,14-12-1981,38,Database Administrator III,Retail,Mass Customer,N,No,11
534,Madel,Palffrey,F,2,16-08-1954,66,Systems Administrator I,n/a,Mass Customer,N,No,12
535,Gracie,Merrifield,F,67,04-05-1993,27,,n/a,Affluent Customer,N,No,3
536,Jannelle,Leist,F,64,07-04-1959,61,Recruiting Manager,Manufacturing,Affluent Customer,N,No,16
537,Raine,Sneezum,F,16,26-03-1989,31,Structural Engineer,Entertainment,High Net Worth,N,No,7
538,Millicent,Wiffler,F,33,21-10-1956,64,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5
539,Hobie,Knappett,M,53,10-08-1975,45,,Health,High Net Worth,N,No,15
540,Tresa,Dy,F,80,28-04-2001,19,Chemical Engineer,Manufacturing,Mass Customer,N,No,1
541,Annissa,Balmforth,F,23,01-01-1966,54,,Manufacturing,Affluent Customer,N,Yes,13
542,Berri,McManamen,F,78,14-01-1967,53,Accountant III,Manufacturing,Mass Customer,N,No,18
543,Mikey,Rizzetti,M,9,03-08-1973,47,Account Coordinator,Retail,Affluent Customer,N,Yes,17
544,Giacomo,Johanning,M,51,12-10-1990,30,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5
545,Alecia,Crosse,F,43,04-06-1978,42,Project Manager,Health,Mass Customer,N,Yes,18
546,Jorie,Pigott,F,80,24-02-1981,39,Information Systems Manager,Health,Mass Customer,N,Yes,12
547,Andee,Robjant,F,22,14-05-1996,24,Sales Associate,Health,Mass Customer,N,No,5
548,Georgie,Cudbertson,U,84,,120,,IT,High Net Worth,N,Yes,
549,Abrahan,Luckman,M,84,15-06-1985,35,Human Resources Manager,Retail,Mass Customer,N,Yes,2
550,Emeline,Jorioz,F,16,10-07-1976,44,,Retail,Mass Customer,N,No,15
551,Florence,Muldoon,F,8,10-08-1987,33,Structural Engineer,Financial Services,High Net Worth,N,No,9
552,Hilly,Kleinmann,M,66,09-09-1978,42,Geological Engineer,Manufacturing,High Net Worth,N,Yes,20
553,Charlean,Fantone,F,62,12-05-1979,41,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,7
554,Esmaria,Dobbison,F,33,06-05-1955,65,Graphic Designer,Health,Mass Customer,N,Yes,7
555,Jarib,Senior,M,99,08-11-1970,50,Junior Executive,Property,Mass Customer,N,No,4
556,Oralia,Gifford,F,69,08-09-1957,63,Junior Executive,n/a,Mass Customer,N,No,11
557,Cassie,Morley,F,67,02-06-1961,59,,Manufacturing,Affluent Customer,N,Yes,18
558,Allene,Claypole,F,96,25-05-1973,47,Programmer Analyst III,n/a,Mass Customer,N,No,8
559,Erma,Vyel,F,39,05-03-1988,32,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16
560,Dorree,Sanja,F,1,11-10-1953,67,Social Worker,Health,Affluent Customer,N,No,8
561,Karin,Burkill,F,99,15-08-1977,43,Tax Accountant,n/a,Mass Customer,N,No,12
562,Lindy,Fitzpayn,F,88,06-06-1970,50,Marketing Assistant,n/a,Mass Customer,N,No,17
563,Rube,Itzhayek,M,25,20-09-1974,46,Accounting Assistant II,IT,Mass Customer,N,Yes,19
564,Nettie,Iddy,F,7,07-11-1983,37,Operator,Retail,High Net Worth,N,No,7
565,Saleem,Meller,M,30,02-10-1959,61,Civil Engineer,Manufacturing,Mass Customer,N,Yes,16
566,Datha,McPheat,F,66,09-12-1978,41,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9
567,Hashim,O'Leahy,M,73,08-07-1965,55,,Financial Services,Affluent Customer,N,No,16
568,Quinn,Fulks,M,32,15-12-1957,62,VP Sales,Manufacturing,Mass Customer,N,No,13
569,Jaime,Warkup,M,30,31-01-1976,44,Analog Circuit Design manager,IT,Mass Customer,N,No,10
570,Xever,Baldetti,M,14,24-06-1978,42,VP Product Management,Financial Services,Mass Customer,N,Yes,15
571,Ramonda,McKellar,F,30,15-02-1958,62,Assistant Media Planner,Entertainment,Mass Customer,N,No,6
572,Clementius,Everington,M,0,01-05-1967,53,Clinical Specialist,Health,High Net Worth,N,Yes,5
573,Maurits,Kix,M,39,07-03-1994,26,General Manager,n/a,Mass Customer,N,No,2
574,Gerard,Steketee,M,95,09-04-1990,30,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20
575,Etan,Poyle,M,64,10-06-1956,64,VP Accounting,Financial Services,High Net Worth,N,Yes,11
576,Bart,Eakle,M,98,19-05-1977,43,Recruiter,Retail,Mass Customer,N,Yes,7
577,Nadean,Fielding,F,41,08-04-1956,64,,Property,Mass Customer,N,Yes,19
578,Charyl,Haimes,F,72,24-01-1995,25,Web Developer I,n/a,High Net Worth,N,Yes,3
579,Cathlene,Bellas,F,89,11-06-1974,46,Software Engineer II,Health,Mass Customer,N,No,12
580,Johnathan,Audiss,M,83,03-12-1975,45,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14
581,Brenna,Dacks,F,32,22-05-1969,51,Computer Systems Analyst IV,Financial Services,Mass Customer,N,Yes,16
582,Rhoda,McKeown,U,21,,120,Staff Scientist,IT,Affluent Customer,N,No,
583,Tirrell,Haysham,M,97,14-04-1986,34,Registered Nurse,Health,Mass Customer,N,No,4
584,Fiona,Clines,F,10,15-09-1995,25,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19
585,Tiphany,Bonnier,F,66,20-04-1978,42,Pharmacist,Health,Mass Customer,N,Yes,10
586,Jayme,Baunton,F,63,15-03-1999,21,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4
587,Adolphus,Seers,M,43,27-05-1966,54,Registered Nurse,Health,Mass Customer,N,Yes,19
588,Gunther,Jackman,M,15,05-10-1963,57,Assistant Media Planner,Entertainment,Mass Customer,N,No,11
589,Duff,Anan,M,76,07-12-1995,24,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1
590,Ddene,Burleton,F,85,09-09-1988,32,Assistant Professor,Health,Mass Customer,N,Yes,11
591,Sydney,Endacott,M,16,02-10-1974,46,Business Systems Development Analyst,Entertainment,Affluent Customer,N,No,16
592,Edik,Connichie,M,73,24-09-1992,28,VP Sales,Manufacturing,Mass Customer,N,No,2
593,Eugenius,Packe,M,64,07-08-1984,36,Structural Analysis Engineer,n/a,Mass Customer,N,No,4
594,Humfrey,Frankland,M,74,22-07-1980,40,Office Assistant II,n/a,Mass Customer,N,No,13
595,Nikola,Jeanon,M,72,12-05-1973,47,VP Marketing,Financial Services,Mass Customer,N,No,22
596,Sue,Chapelhow,F,9,20-10-1968,52,Recruiter,Property,Affluent Customer,N,No,13
597,Cassandra,Aucoate,F,6,10-12-1954,66,Recruiter,Manufacturing,Mass Customer,N,No,6
598,Zebulen,Swadon,M,25,27-06-1967,53,Financial Advisor,Financial Services,High Net Worth,N,No,12
599,Ernestus,Cruden,U,48,,120,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,
600,Duke,Allnatt,M,65,10-05-1974,46,Nurse,Argiculture,Mass Customer,N,Yes,8
601,Ken,Renfree,M,56,04-12-1992,27,Senior Quality Engineer,Retail,High Net Worth,N,Yes,4
602,Lebbie,Bruck,F,0,28-03-1992,28,Office Assistant II,n/a,High Net Worth,N,Yes,9
603,Alidia,Durrett,F,28,18-04-1987,33,Marketing Assistant,Financial Services,Affluent Customer,N,No,11
604,Mella,Petrovsky,F,72,10-02-1998,22,Help Desk Operator,IT,Affluent Customer,N,No,3
605,Bart,Creenan,M,13,26-03-1972,48,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5
606,Filia,Rosson,F,62,16-07-1989,31,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2
607,Adelaida,Redmond,F,55,10-08-1976,44,Dental Hygienist,Health,Mass Customer,N,No,15
608,Alisun,Heinecke,F,55,08-01-1980,40,Accounting Assistant I,Retail,High Net Worth,N,Yes,12
609,Margalit,Dorwood,F,32,06-11-2000,20,Computer Systems Analyst II,Health,Mass Customer,N,No,1
610,Hyatt,Craine,M,45,16-03-1958,62,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15
611,Otto,Huriche,M,58,20-12-1986,33,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,16
612,Grange,Skillington,M,50,12-01-1962,58,GIS Technical Architect,Health,Mass Customer,N,No,14
613,Carolann,O'Hallagan,F,4,14-11-1989,31,Analyst Programmer,Property,High Net Worth,N,No,17
614,Nonnah,Johns,F,45,12-09-1995,25,,Manufacturing,Mass Customer,N,Yes,11
615,Rebeca,Martonfi,F,93,11-05-1956,64,Human Resources Assistant I,Property,Mass Customer,N,No,19
616,Perl,Bysaker,F,36,13-07-1995,25,,Health,High Net Worth,N,No,6
617,Idell,Cole,F,81,01-08-1960,60,Director of Sales,Property,Mass Customer,N,No,15
618,Lucho,Mitie,M,17,05-04-1962,58,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,18
619,Finn,Dahlman,M,39,14-08-1977,43,Speech Pathologist,Property,Mass Customer,N,No,20
620,Willy,Langley,F,54,26-03-1973,47,Financial Analyst,Financial Services,Mass Customer,N,Yes,5
621,Constantin,Giacobbo,M,78,29-11-1964,56,Systems Administrator III,n/a,High Net Worth,N,No,14
622,Arri,Lamden,M,18,18-10-1968,52,,Financial Services,Mass Customer,N,No,17
623,Hazel,Brokenshire,M,52,23-04-1988,32,Health Coach II,Property,High Net Worth,N,No,4
624,Winny,Girtin,M,44,13-01-1976,44,Research Assistant II,Manufacturing,Mass Customer,N,Yes,13
625,Abra,Probets,F,33,27-11-1974,46,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7
626,Albrecht,Forty,M,12,24-11-1992,28,Geological Engineer,Manufacturing,Mass Customer,N,No,2
627,Shanta,Knill,F,24,24-09-1970,50,,n/a,High Net Worth,N,No,10
628,Mallissa,Gillespie,F,14,24-10-1981,39,Actuary,Financial Services,Mass Customer,N,No,13
629,Basil,Brellin,M,29,06-12-1960,60,Chemical Engineer,Manufacturing,High Net Worth,N,No,6
630,D'arcy,Rowden,M,90,11-08-1986,34,Statistician III,Property,Affluent Customer,N,Yes,17
631,Ortensia,Dronsfield,F,33,14-09-1966,54,Computer Systems Analyst I,Health,Affluent Customer,N,No,17
632,Angeli,O'Hegertie,M,67,26-04-1998,22,General Manager,Health,Mass Customer,N,No,1
633,Alair,Hopkins,M,51,12-03-1986,34,Nurse,n/a,High Net Worth,N,Yes,11
634,Melonie,Zisneros,F,35,30-01-1978,42,Speech Pathologist,Manufacturing,Mass Customer,N,No,15
635,Joelle,Prior,F,78,25-09-1976,44,Programmer Analyst IV,n/a,Mass Customer,N,Yes,9
636,Alejandrina,Canavan,F,42,02-09-1971,49,Systems Administrator II,n/a,Mass Customer,N,No,19
637,Mercy,Wilsone,F,60,23-09-1976,44,Health Coach I,Health,High Net Worth,N,No,13
638,Joey,Ledram,M,19,29-04-1967,53,,Manufacturing,High Net Worth,N,No,13
639,Mayor,Ismay,M,51,03-06-1974,46,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16
640,Galvin,O'Keenan,M,12,12-07-1975,45,Librarian,Entertainment,High Net Worth,N,Yes,10
641,Foster,Haysar,M,86,21-11-1974,46,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,3
642,Les,Mines,M,9,19-12-1972,47,Automation Specialist IV,Property,Mass Customer,N,No,12
643,Carolee,Butters,F,48,29-12-1982,37,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10
644,Tomlin,Hastwall,M,59,22-12-1999,20,Administrative Officer,Health,Affluent Customer,N,No,2
645,Randolf,Durant,M,50,01-04-1971,49,Analyst Programmer,n/a,High Net Worth,N,No,11
646,Rowena,Parchment,F,3,22-07-1973,47,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13
647,Stanislas,Baildon,M,61,23-01-1957,63,Assistant Manager,Retail,Mass Customer,N,Yes,10
648,Gardiner,Nutley,M,86,04-06-1978,42,Accountant II,Financial Services,Mass Customer,N,Yes,9
649,Krissie,Dinan,F,23,07-12-1974,46,Legal Assistant,Financial Services,Mass Customer,N,Yes,10
650,Matthew,Petschelt,M,81,24-10-1977,43,Assistant Manager,Health,Mass Customer,N,No,13
651,Minni,Deegin,F,76,24-10-1973,47,Tax Accountant,Health,Affluent Customer,N,No,13
652,Edee,Stoker,F,62,24-11-1996,24,Staff Scientist,Financial Services,High Net Worth,N,Yes,1
653,Maxy,Hurles,M,68,28-01-1968,52,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19
654,Noelani,Andreuzzi,F,2,19-05-1993,27,Administrative Officer,Manufacturing,Affluent Customer,N,No,5
655,Stuart,Gebhardt,M,64,25-11-1974,46,General Manager,Manufacturing,Affluent Customer,N,Yes,19
656,Marty,Lebreton,F,80,17-11-1978,42,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8
657,Hoyt,,M,66,18-02-1993,27,Safety Technician II,Manufacturing,Affluent Customer,N,No,10
658,Donn,Bonnell,M,38,24-01-1944,76,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,8
659,Natalee,Stringman,F,44,09-10-1979,41,,Financial Services,Affluent Customer,N,Yes,15
660,Stormi,,F,82,29-07-1995,25,Geological Engineer,Manufacturing,High Net Worth,N,No,6
661,Cinderella,Haslen,F,35,07-05-1988,32,Sales Associate,IT,High Net Worth,N,No,14
662,Bonnibelle,Imos,F,41,04-07-1967,53,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5
663,Massimo,Seymour,M,27,17-07-1997,23,VP Sales,Property,Affluent Customer,N,Yes,3
664,Mathe,Scatcher,M,38,05-10-1994,26,Research Nurse,Health,High Net Worth,N,No,4
665,Chan,Kirckman,M,82,19-04-1997,23,Human Resources Assistant I,n/a,Mass Customer,N,No,5
666,Anselma,Ricardon,F,82,01-11-1983,37,Social Worker,Health,High Net Worth,N,Yes,15
667,Nicoline,Samwayes,F,62,19-03-1994,26,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3
668,Ebony,Threadgall,F,61,26-08-1966,54,Junior Executive,Health,Mass Customer,N,No,7
669,Fleur,Whittlesea,F,73,02-11-1980,40,Research Associate,n/a,Mass Customer,N,No,3
670,Janifer,Pountain,F,75,09-11-1992,28,Business Systems Development Analyst,Retail,Affluent Customer,N,No,8
671,Aristotle,Vanni,M,49,25-07-1984,36,,Argiculture,Mass Customer,N,No,5
672,Kleon,Pallatina,M,53,12-01-1977,43,Analog Circuit Design manager,Retail,High Net Worth,N,No,12
673,Artie,Ommanney,M,35,27-06-1975,45,VP Sales,Health,Mass Customer,N,Yes,4
674,Dalila,Rosel,F,61,22-08-1954,66,Developer II,n/a,Mass Customer,N,No,5
675,Sharl,Wiggin,F,37,19-12-1976,43,Administrative Assistant I,Financial Services,Mass Customer,N,Yes,17
676,Curtis,,M,51,19-05-1968,52,Senior Editor,n/a,High Net Worth,N,Yes,14
677,El,Toupe,M,59,28-07-1997,23,Senior Cost Accountant,Financial Services,Mass Customer,N,No,5
678,Ambur,Symcoxe,F,57,31-08-1995,25,Accounting Assistant II,IT,High Net Worth,N,No,2
679,Yolande,Whild,F,29,21-10-1974,46,Registered Nurse,Health,Mass Customer,N,No,12
680,Gay,Pickersgill,U,22,,120,,IT,High Net Worth,N,Yes,
681,Jobyna,Elgey,F,55,18-09-1978,42,VP Product Management,Manufacturing,Mass Customer,N,Yes,17
682,Ole,Euplate,M,53,16-03-1971,49,Health Coach IV,Health,Affluent Customer,N,Yes,7
683,Brennan,Gagen,M,60,16-05-1962,58,,Manufacturing,Mass Customer,N,Yes,10
684,Malvin,,M,88,03-07-1987,33,Desktop Support Technician,Financial Services,Mass Customer,N,No,14
685,Booth,Birkin,U,28,,120,Senior Developer,IT,Mass Customer,N,No,
686,Hallie,Le feaver,F,60,17-07-1954,66,GIS Technical Architect,Argiculture,High Net Worth,N,Yes,5
687,Welby,Ninnotti,M,25,10-02-1959,61,Executive Secretary,Retail,High Net Worth,N,Yes,5
688,Baron,Bullus,M,90,15-02-1969,51,Junior Executive,Health,High Net Worth,N,No,9
689,Hamnet,Berford,M,91,19-05-1966,54,Senior Developer,Entertainment,High Net Worth,N,Yes,16
690,Lindsey,,M,95,27-03-1987,33,Assistant Professor,n/a,Affluent Customer,N,Yes,17
691,Carver,Carwardine,M,29,25-08-1954,66,,Financial Services,Affluent Customer,N,Yes,5
692,Goraud,Ayling,M,42,25-12-1987,32,Database Administrator IV,Property,Mass Customer,N,No,7
693,Bambi,Hebblethwaite,F,46,27-10-1970,50,,Financial Services,Affluent Customer,N,Yes,19
694,Lilith,Lanning,F,66,28-12-1968,51,Media Manager III,Health,Mass Customer,N,No,13
695,Kevan,Kubal,M,36,30-11-1977,43,Engineer II,Health,High Net Worth,N,No,11
696,Arch,Gaitskill,M,57,06-02-1966,54,Programmer Analyst II,n/a,Affluent Customer,N,Yes,6
697,Weston,Brokenshaw,M,25,29-11-1986,34,Environmental Specialist,Entertainment,Mass Customer,N,No,10
698,Ellette,Fahy,F,90,20-07-1996,24,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1
699,Mirabella,Richter,F,16,04-08-1972,48,Account Representative IV,IT,Affluent Customer,N,Yes,16
700,Josias,Mulliner,M,67,20-02-1990,30,,Financial Services,Mass Customer,N,No,4
701,Ransell,Ruler,M,18,01-05-1956,64,Food Chemist,Health,Mass Customer,N,Yes,8
702,Zorina,Bosomworth,F,72,09-02-1960,60,Help Desk Technician,n/a,Mass Customer,N,No,8
703,Ethelda,,F,66,31-10-1966,54,,Property,Mass Customer,N,No,15
704,Lindsay,Acaster,F,49,08-12-1998,21,Research Nurse,Health,Mass Customer,N,No,4
705,Eddie,Yekel,M,48,16-01-1964,56,Quality Engineer,Retail,High Net Worth,N,No,14
706,Kane,Gaffer,M,44,06-01-1990,30,Media Manager IV,Financial Services,High Net Worth,N,Yes,5
707,Homere,Rounds,M,97,23-07-1973,47,Executive Secretary,n/a,Mass Customer,N,Yes,7
708,Idalina,Wilcot,F,31,15-02-1987,33,Safety Technician II,IT,Mass Customer,N,Yes,10
709,Holly,Cavil,F,83,11-12-1979,40,Accountant III,Financial Services,Mass Customer,N,Yes,5
710,Benton,Oakly,M,76,01-03-1970,50,Sales Representative,Retail,High Net Worth,N,Yes,13
711,Audrey,Vickerman,F,60,03-03-1972,48,,n/a,Affluent Customer,N,No,7
712,Norine,Antonik,F,22,20-05-1961,59,,IT,Mass Customer,N,No,14
713,Adena,Northedge,F,34,26-09-1994,26,Help Desk Technician,n/a,Mass Customer,N,Yes,4
714,Burtie,Scintsbury,M,12,13-07-1964,56,,Manufacturing,High Net Worth,N,Yes,15
715,Royal,Shinn,M,50,07-09-1968,52,Junior Executive,n/a,Mass Customer,N,No,6
716,Trescha,Preshous,F,31,09-11-1979,41,Social Worker,Health,Mass Customer,N,No,11
717,Basilius,Spieck,M,65,20-11-1976,44,VP Product Management,Manufacturing,Mass Customer,N,Yes,11
718,Cathe,Lorriman,F,38,18-02-1978,42,Engineer I,Manufacturing,Mass Customer,N,Yes,7
719,Pattin,Weathey,M,2,30-12-1953,66,Administrative Officer,Retail,Mass Customer,N,No,14
720,Darrel,Canet,M,67,23-10-1931,89,Recruiting Manager,Retail,Affluent Customer,N,No,6
721,Harmonia,Cornock,F,84,09-08-1993,27,Account Representative III,n/a,Affluent Customer,N,Yes,1
722,Stewart,Brosoli,M,69,17-03-1956,64,Marketing Manager,IT,Mass Customer,N,No,5
723,Madelina,Marte,F,41,20-08-1963,57,Food Chemist,Health,Mass Customer,N,Yes,6
724,Heinrik,Norcock,M,7,05-08-1975,45,Analog Circuit Design manager,Financial Services,Mass Customer,N,Yes,4
725,Gage,Crossan,M,61,27-08-1965,55,Design Engineer,Health,High Net Worth,N,Yes,19
726,Norma,Blackbourn,F,69,10-02-1978,42,Information Systems Manager,Health,Mass Customer,N,Yes,10
727,Lenci,Duerden,M,98,10-10-1978,42,Senior Editor,Manufacturing,Mass Customer,N,No,3
728,Winthrop,Corser,M,60,03-10-1956,64,VP Accounting,Financial Services,Mass Customer,N,Yes,8
729,Ammamaria,Standbridge,F,30,23-10-1973,47,Analog Circuit Design manager,Health,Affluent Customer,N,No,11
730,Robb,Poll,M,42,25-07-1968,52,Web Designer IV,n/a,Mass Customer,N,No,14
731,Lorenza,Cawthorne,F,57,04-12-1969,51,,n/a,Mass Customer,N,No,6
732,Bonita,Gethins,F,71,21-01-1967,53,Actuary,Financial Services,Mass Customer,N,No,5
733,Ham,Mayoh,M,25,30-11-1973,47,,Manufacturing,Mass Customer,N,No,13
734,Leicester,Fynes,M,34,06-07-1980,40,Programmer III,Retail,Affluent Customer,N,No,11
735,Khalil,Pennings,M,33,20-04-1965,55,Assistant Manager,Financial Services,Mass Customer,N,Yes,11
736,Sansone,Eastcourt,M,41,24-05-1974,46,Help Desk Operator,n/a,High Net Worth,N,No,8
737,Sisely,Oppy,F,75,11-07-1983,37,Systems Administrator III,n/a,Mass Customer,N,No,16
738,Bunnie,Whines,F,51,08-12-1984,35,,Argiculture,Mass Customer,N,Yes,9
739,Arnie,Zorn,M,36,13-12-1964,55,Senior Editor,Manufacturing,Mass Customer,N,No,8
740,Farr,Butterick,M,9,18-08-1994,26,,Financial Services,Affluent Customer,N,No,6
741,Cristionna,Mapes,F,16,15-02-1979,41,,n/a,Mass Customer,N,No,11
742,Dexter,Robelin,M,55,24-04-1966,54,Senior Developer,Manufacturing,Mass Customer,N,No,15
743,Pattin,Morican,M,89,06-04-1981,39,VP Accounting,Financial Services,Mass Customer,N,Yes,13
744,Heinrik,,M,54,30-08-1977,43,Graphic Designer,Manufacturing,Affluent Customer,N,Yes,14
745,Dotty,Maylott,F,84,22-03-1978,42,,Manufacturing,Mass Customer,N,Yes,13
746,Aldo,Waistall,M,47,29-07-1964,56,Business Systems Development Analyst,n/a,Affluent Customer,N,Yes,17
747,Eula,Bruni,F,91,24-04-1978,42,Database Administrator II,n/a,Mass Customer,N,No,7
748,Linet,Postill,F,51,21-04-1981,39,VP Marketing,Financial Services,High Net Worth,N,No,7
749,Andreas,Cosin,M,47,01-08-1972,48,Environmental Specialist,Argiculture,Mass Customer,N,No,19
750,Izaak,Gisborne,M,42,08-04-1995,25,Analyst Programmer,Retail,Affluent Customer,N,Yes,7
751,Amie,Dufty,F,41,31-10-2001,19,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,1
752,Kalil,Palombi,M,13,27-06-1961,59,Speech Pathologist,Financial Services,High Net Worth,N,No,12
753,Josy,St. Quentin,F,82,07-03-1970,50,Food Chemist,Health,Affluent Customer,Y,Yes,6
754,Patsy,Beefon,F,15,28-07-1979,41,Senior Financial Analyst,Financial Services,Mass Customer,N,No,14
755,Baily,Imison,M,31,13-07-1993,27,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4
756,Carin,Lauthian,F,65,25-09-1974,46,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,16
757,Kinsley,Klimus,M,91,13-05-1977,43,Environmental Tech,Financial Services,Mass Customer,N,No,18
758,Teena,Birrel,F,99,07-04-1967,53,,Manufacturing,High Net Worth,N,Yes,11
759,Mitchel,Schimek,M,89,18-04-1963,57,Clinical Specialist,Health,High Net Worth,N,No,13
760,Shamus,Fyndon,M,46,02-03-1978,42,Assistant Professor,n/a,Mass Customer,N,Yes,18
761,Vaughan,McCromley,M,12,27-11-1977,43,Media Manager II,Health,Affluent Customer,N,Yes,4
762,Kerwin,Jossel,M,91,06-03-1980,40,Environmental Specialist,n/a,Mass Customer,N,Yes,22
763,Benita,Cuffley,F,95,05-11-1987,33,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,12
764,Samuel,Stiff,M,40,16-03-1977,43,Environmental Tech,Financial Services,Mass Customer,N,Yes,22
765,Valeria,Chazette,F,50,31-08-1984,36,,Retail,Affluent Customer,N,No,16
766,Nonna,Hun,F,16,22-04-1975,45,,Retail,Mass Customer,N,Yes,14
767,Gustav,Kos,M,70,16-12-1955,64,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,No,11
768,Alexia,Wolford,F,5,14-01-1974,46,Web Developer IV,Argiculture,Affluent Customer,N,Yes,21
769,Cameron,Letherbury,M,65,28-12-1961,58,Analog Circuit Design manager,IT,Mass Customer,N,No,12
770,Zara,Maccaddie,F,10,05-02-1984,36,Software Consultant,IT,High Net Worth,N,Yes,13
771,Lammond,MacGeffen,M,12,12-03-1964,56,,n/a,Affluent Customer,N,Yes,8
772,Lorianna,Vidyapin,F,12,26-12-1998,21,Community Outreach Specialist,Entertainment,Mass Customer,N,No,4
773,Robbie,Handaside,M,77,12-02-1985,35,,Financial Services,Affluent Customer,N,Yes,20
774,Phelia,Perotti,F,79,27-11-1998,22,Operator,Manufacturing,High Net Worth,N,No,1
775,Nikita,Kilby,M,66,21-09-1982,38,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,4
776,Stanley,Seven,M,30,24-09-1980,40,Financial Analyst,Financial Services,High Net Worth,N,No,20
777,Wolfgang,Tarrier,M,2,09-01-1993,27,Paralegal,Financial Services,High Net Worth,N,No,4
778,Stacy,Pozzi,M,24,17-11-1976,44,Assistant Professor,Manufacturing,High Net Worth,N,No,13
779,Maddy,Larrat,F,1,10-02-1992,28,Staff Accountant III,Health,High Net Worth,N,No,7
780,Kim,,F,24,12-10-1973,47,Professor,Financial Services,Mass Customer,N,No,20
781,Elvis,O'Leagham,M,80,15-11-1958,62,Legal Assistant,Manufacturing,Mass Customer,N,No,17
782,Bevvy,Siegertsz,F,30,29-08-1976,44,Geological Engineer,Manufacturing,Mass Customer,N,No,17
